10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
81.1,83.7,4632,Other,8.63,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,1,0.6,2,1,1,3,4,3,1,163,2,4,3,2,Cyber Security,No,2409764
86.0,75.8,161068,Male,8.32,Tier 4 - Other,Local State College,CSE,3,1.6,7,3,5,2,3,2,0,260,9,19,2,2,Cyber Security,No,598353
82.5,79.1,2471,Female,8.16,Tier 1 - Top IIT,IIT Delhi,EE,1,0.6,2,1,1,4,2,4,0,160,9,9,3,1,Renewable Energy,No,3907208
87.5,92.7,57620,Other,8.3,Tier 3 - Private/State,SRM Chennai,CSE,0,0.0,0,1,1,2,3,3,2,91,4,11,4,2,Full Stack,No,840577
85.0,82.7,8594,Female,8.74,Tier 1 - Other IIT/Top NIT,NIT Trichy,ME,0,0.0,3,1,2,3,2,2,0,113,3,11,4,4,Thermal Engineering,No,2352252
92.0,90.8,3557,Male,8.17,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,1,0.4,5,1,2,3,3,4,2,153,6,9,3,5,Embedded Systems,No,2570819
86.3,70.0,63950,Female,10.13,Tier 3 - Private/State,VIT Vellore,Other,1,0.9,4,1,0,3,4,2,1,150,4,12,3,0,Core Engineering,No,808271
81.6,87.4,76086,Male,8.36,Tier 3 - Private/State,PES University,CSE,0,0.0,2,1,0,1,3,2,0,107,4,6,2,0,Cyber Security,No,745521
87.8,81.0,16332,Other,6.09,Tier 2 - Mid Colleges,BIT Mesra,ME,1,0.9,5,1,3,3,2,3,2,129,1,13,4,3,Thermal Engineering,No,1358088
84.7,76.4,8194,Female,8.16,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,1,0.6,1,1,2,2,2,1,3,155,9,15,0,2,Automotive,No,2092144
81.4,71.1,13340,Male,7.4,Tier 2 - Mid Colleges,DTU Delhi,EE,1,0.9,4,1,1,2,2,3,0,149,5,10,3,2,Renewable Energy,No,1338520
90.4,74.2,250000,Female,9.71,Tier 4 - Other,Private Engineering College,CSE,2,0.9,3,1,1,3,4,2,5,198,7,13,4,4,Data Science,No,564250
86.4,70.8,7763,Female,7.92,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,2,1.8,7,3,2,3,3,1,0,186,7,16,2,6,Data Science,No,2163069
87.4,89.3,11120,Female,8.75,Tier 2 - Mid Colleges,IIIT Bangalore,EE,2,1.3,3,1,2,3,4,3,2,192,15,8,2,3,Renewable Energy,No,1375008
92.8,83.1,250000,Other,9.71,Tier 4 - Other,Local State College,CSE,2,0.5,7,1,0,3,2,2,4,200,3,17,4,1,Full Stack,Yes,556737
81.8,80.6,5305,Female,8.37,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,0,0.0,7,1,0,2,2,2,1,89,4,6,4,1,Power Systems,No,2149492
79.6,80.5,1657,Other,8.26,Tier 1 - Top IIT,IIT Delhi,EE,3,2.9,5,3,1,2,4,3,0,246,6,13,3,5,Renewable Energy,No,3498321
83.6,79.9,184180,Female,9.14,Tier 4 - Other,Private Engineering College,CSE,2,0.9,5,1,1,4,3,1,3,181,5,11,2,2,Data Science,No,546065
84.3,77.2,58573,Other,9.16,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,2,1.1,3,1,1,4,3,4,1,193,8,14,1,2,Full Stack,No,980847
84.0,83.3,163579,Other,6.0,Tier 4 - Other,Regional Institute,ECE,4,2.3,8,3,3,2,2,4,4,314,7,12,4,4,IoT Development,No,646928
87.6,73.4,13460,Male,7.23,Tier 2 - Mid Colleges,DTU Delhi,ME,2,1.8,3,2,2,3,3,3,0,202,3,8,2,4,Robotics,No,1346653
87.9,86.0,69992,Other,8.01,Tier 3 - Private/State,VIT Vellore,CSE,1,0.5,3,1,2,2,2,2,1,164,5,6,0,2,Data Science,No,797698
85.0,80.0,18490,Female,9.14,Tier 2 - Mid Colleges,NIT Rourkela,CSE,0,0.0,7,1,1,3,3,2,0,98,7,11,0,1,Cyber Security,No,1198032
81.3,80.2,250000,Other,8.55,Tier 4 - Other,Regional Institute,ME,1,0.6,4,1,0,2,3,2,0,162,6,13,2,1,Automotive,No,535083
77.7,82.8,18811,Male,8.03,Tier 2 - Mid Colleges,DTU Delhi,Other,3,1.4,4,2,5,2,4,1,1,257,7,13,4,6,Management,Yes,1157585
85.1,85.3,22046,Other,8.6,Tier 2 - Mid Colleges,NIT Rourkela,CSE,1,0.6,4,1,1,4,3,1,1,158,6,12,2,3,Full Stack,No,1160394
89.3,76.1,83410,Male,8.72,Tier 3 - Private/State,SRM Chennai,ME,1,0.9,2,1,4,2,3,2,3,144,7,13,5,1,Thermal Engineering,No,810970
91.9,83.5,13762,Male,8.38,Tier 2 - Mid Colleges,NIT Rourkela,ECE,4,3.1,6,4,4,2,3,2,1,300,9,15,5,3,VLSI Design,No,1318713
85.4,91.4,5192,Male,8.84,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,2,1.5,5,2,2,3,3,3,1,189,8,11,2,2,VLSI Design,No,2413913
85.1,75.1,169247,Male,7.43,Tier 4 - Other,Regional Institute,ME,0,0.0,2,1,1,3,3,2,3,95,3,7,0,1,Robotics,No,544289
91.7,85.5,122169,Female,8.22,Tier 4 - Other,Local State College,CSE,3,0.1,4,1,4,2,2,2,4,252,6,11,0,3,Cyber Security,No,571804
88.8,74.9,14170,Other,8.28,Tier 2 - Mid Colleges,NIT Rourkela,ME,5,3.3,10,5,5,2,2,3,2,359,5,17,4,1,Automotive,Yes,1408193
85.3,86.6,18337,Male,8.69,Tier 2 - Mid Colleges,NIT Calicut,EE,0,0.0,2,1,0,2,2,2,1,95,5,8,0,0,Power Systems,No,1176563
83.0,74.9,99693,Female,7.35,Tier 3 - Private/State,VIT Vellore,ECE,0,0.0,2,1,2,3,3,1,1,114,8,12,2,4,Embedded Systems,No,748388
88.1,85.4,108049,Other,9.24,Tier 4 - Other,Private Engineering College,Other,0,0.0,3,1,0,3,4,3,1,101,2,9,2,2,Management,No,575281
78.1,77.5,23414,Other,9.22,Tier 2 - Mid Colleges,IIIT Bangalore,Other,3,1.0,6,2,3,3,4,2,0,256,4,10,1,2,Research,No,1293340
84.9,82.1,7386,Other,9.12,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,0,0.0,1,1,1,4,4,3,0,97,4,7,1,1,IoT Development,No,2486789
90.1,86.2,250000,Other,8.38,Tier 4 - Other,Private Engineering College,ME,1,0.9,4,1,1,4,4,3,1,137,3,12,2,0,Thermal Engineering,No,612504
74.4,80.0,181051,Female,8.09,Tier 4 - Other,Private Engineering College,ECE,1,0.6,5,1,1,3,3,2,1,163,7,13,2,4,Embedded Systems,No,529618
83.9,76.9,80340,Female,8.28,Tier 3 - Private/State,KIIT Bhubaneswar,ME,0,0.0,5,1,4,1,1,3,1,120,4,12,1,1,Automotive,Yes,908818
97.0,97.1,58424,Male,9.06,Tier 3 - Private/State,SRM Chennai,ECE,4,3.4,2,3,4,4,3,3,3,291,7,11,5,4,Embedded Systems,No,971393
83.8,84.8,112552,Female,8.19,Tier 4 - Other,Local State College,Other,4,2.5,7,3,0,3,4,1,3,309,6,11,2,2,Core Engineering,Yes,476886
75.5,83.2,10740,Female,10.16,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,0.9,3,1,2,3,3,3,1,155,6,10,1,1,Smart Grids,No,1310797
92.0,74.8,3944,Female,8.69,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,1,0.9,1,1,2,3,2,4,1,168,6,10,5,5,VLSI Design,No,2569970
85.8,74.7,6042,Other,8.47,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,3,2.9,5,3,5,4,4,5,1,250,5,12,4,1,VLSI Design,No,3081463
88.0,83.9,77556,Female,9.65,Tier 3 - Private/State,SRM Chennai,ECE,3,0.6,9,2,3,3,2,5,4,282,6,14,2,3,IoT Development,No,1060233
90.2,82.4,9236,Female,7.92,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0.0,3,1,2,3,2,4,0,90,3,11,6,3,Cyber Security,No,2572302
82.3,81.1,14796,Other,9.46,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,1.1,5,2,3,2,4,3,1,213,6,12,3,3,Full Stack,Yes,1283156
90.4,78.5,31471,Other,9.35,Tier 2 - Mid Colleges,Thapar University,Other,4,0.4,1,1,2,3,3,3,0,278,3,9,3,2,Research,No,1410737
75.3,77.9,18860,Female,8.56,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,0.8,2,1,1,3,3,2,1,142,4,12,2,1,Smart Grids,No,1206840
84.6,79.9,1237,Male,8.34,Tier 1 - Top IIT,IIT Delhi,ME,0,0.0,1,1,0,4,2,2,1,77,7,7,2,2,Robotics,Yes,3341781
93.0,82.2,33708,Female,9.69,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,1.0,2,1,3,3,3,3,0,147,8,10,3,1,Smart Grids,No,1445061
77.0,89.9,5520,Female,7.19,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,2,0.9,8,2,2,2,3,2,3,188,8,8,0,4,Power Systems,No,2226548
84.7,78.9,55448,Male,8.31,Tier 3 - Private/State,VIT Vellore,CSE,1,0.6,5,1,0,4,2,3,0,157,9,10,3,0,Machine Learning,No,909075
84.1,81.3,5488,Other,8.21,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,5,2.8,6,4,3,3,3,2,4,339,12,12,2,4,Full Stack,No,2379236
90.4,87.9,5596,Male,8.79,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,0,0.0,0,1,1,3,3,3,3,106,4,18,2,3,Machine Learning,No,2393769
80.7,73.1,121236,Female,9.39,Tier 4 - Other,Local State College,ECE,1,0.7,3,1,0,3,3,4,1,161,5,13,4,5,Embedded Systems,No,631554
85.4,80.9,16902,Female,7.89,Tier 2 - Mid Colleges,Thapar University,ECE,0,0.0,3,1,0,4,4,1,0,92,9,14,1,5,Embedded Systems,No,1147402
84.4,72.3,40977,Male,8.35,Tier 3 - Private/State,Manipal Institute,CSE,0,0.0,6,1,0,3,3,3,0,111,3,6,0,0,Machine Learning,Yes,887105
78.7,83.8,59133,Other,8.48,Tier 3 - Private/State,VIT Vellore,ME,0,0.0,3,1,1,3,3,4,3,105,4,12,2,4,Robotics,No,970861
81.6,85.8,26973,Female,7.92,Tier 2 - Mid Colleges,DTU Delhi,CSE,2,1.7,4,2,3,3,3,4,3,178,4,16,2,2,Data Science,No,1549714
83.5,82.5,11219,Female,9.67,Tier 2 - Mid Colleges,Thapar University,CSE,0,0.0,3,1,0,1,2,2,1,107,5,6,4,4,Full Stack,No,1109327
83.3,68.5,38683,Male,8.88,Tier 2 - Mid Colleges,Thapar University,ECE,3,2.9,2,3,1,4,3,4,1,269,5,9,2,3,IoT Development,No,1432753
86.4,81.5,76391,Other,7.96,Tier 3 - Private/State,VIT Vellore,ME,1,0.8,3,1,3,2,3,3,2,163,9,11,2,3,Robotics,No,858216
83.0,85.3,7144,Other,7.63,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,2,1.5,3,2,2,2,2,3,1,191,9,13,4,4,Cyber Security,No,2280469
76.6,75.0,19429,Other,10.05,Tier 2 - Mid Colleges,BIT Mesra,Other,1,0.8,4,1,0,2,5,2,3,167,6,13,2,2,Core Engineering,Yes,1119349
81.4,71.6,2980,Other,8.68,Tier 1 - Other IIT/Top NIT,NIT Surathkal,EE,5,1.7,8,3,2,2,3,4,3,331,13,14,5,5,Smart Grids,No,2620182
87.7,77.8,7308,Male,9.15,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,0.8,1,1,2,3,2,2,3,158,8,17,2,2,Embedded Systems,Yes,2218359
90.6,75.4,11446,Male,7.59,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,0,0.0,3,1,0,2,4,2,1,94,2,7,2,1,Full Stack,No,1148997
83.7,78.6,23832,Male,9.25,Tier 2 - Mid Colleges,NIT Rourkela,ECE,2,0.9,5,1,2,3,3,4,1,201,7,9,4,2,VLSI Design,No,1499993
94.7,73.3,4838,Male,8.41,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,1,0.7,4,1,0,4,3,3,1,137,7,9,0,4,Embedded Systems,No,2513401
90.3,84.2,6717,Other,8.84,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,1,0.7,4,1,0,2,4,2,1,146,4,13,5,1,Cyber Security,No,2082198
84.9,82.3,37259,Male,7.44,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,1.0,4,1,0,2,3,2,1,141,6,11,2,2,VLSI Design,No,1120713
83.8,81.0,19454,Other,8.74,Tier 2 - Mid Colleges,NIT Rourkela,CSE,0,0.0,7,1,1,2,3,4,0,115,4,12,4,3,Data Science,No,1347634
83.1,95.3,36135,Other,7.53,Tier 2 - Mid Colleges,NIT Calicut,ECE,0,0.0,4,1,1,2,3,2,1,110,5,12,1,2,VLSI Design,No,1241844
89.6,82.5,637,Male,8.43,Tier 1 - Top IIT,IIT Delhi,CSE,1,0.5,3,1,2,3,3,2,0,147,5,16,1,1,Cyber Security,No,3412536
80.6,80.6,172366,Female,6.98,Tier 4 - Other,Local State College,ME,1,0.8,5,1,4,2,3,2,2,157,8,8,2,3,Thermal Engineering,No,557821
84.2,76.6,9589,Male,8.33,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,1,0.6,3,1,2,1,3,2,0,167,2,10,0,1,VLSI Design,No,2136160
89.9,85.9,53601,Female,9.37,Tier 3 - Private/State,Manipal Institute,ECE,3,3.0,8,4,2,2,3,3,3,240,10,17,2,2,VLSI Design,No,887052
89.9,71.6,12782,Other,8.88,Tier 2 - Mid Colleges,Thapar University,ECE,1,0.5,1,1,0,3,3,2,0,138,3,16,1,1,Embedded Systems,No,1198789
80.1,76.6,5277,Other,8.77,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,4,0.9,6,2,4,2,4,3,1,354,7,16,4,1,Power Systems,Yes,2496032
88.1,84.0,19301,Female,9.46,Tier 2 - Mid Colleges,NIT Rourkela,ECE,1,0.9,0,1,5,4,4,2,0,167,4,11,3,1,IoT Development,No,1424397
87.8,86.8,81207,Male,9.01,Tier 3 - Private/State,SRM Chennai,ME,1,0.8,3,1,1,2,2,3,2,156,5,16,0,2,Thermal Engineering,No,829885
88.9,78.3,6606,Female,9.02,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,1,0.6,3,1,2,3,1,2,1,155,8,16,1,3,Data Science,No,2271241
87.0,77.5,31696,Other,7.73,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1.7,3,2,0,3,3,2,2,190,8,12,1,1,IoT Development,No,1191182
78.8,85.4,14517,Other,7.67,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,0.4,4,1,1,4,2,3,2,146,6,13,0,2,Machine Learning,No,1331296
86.9,61.8,900,Female,9.33,Tier 1 - Top IIT,IIT Kanpur,EE,0,0.0,5,1,0,3,3,2,0,98,5,9,1,6,Power Systems,Yes,3272335
90.8,75.5,33464,Female,8.78,Tier 2 - Mid Colleges,NSUT Delhi,ME,2,1.6,1,1,1,3,3,3,4,197,7,13,0,5,Thermal Engineering,No,1397242
76.2,78.0,1690,Male,9.28,Tier 1 - Top IIT,IIT Bombay,EE,3,1.1,7,2,0,2,3,1,1,244,6,13,3,4,Smart Grids,No,2997732
76.8,75.0,18978,Female,8.45,Tier 2 - Mid Colleges,NSUT Delhi,ECE,3,2.5,7,3,1,4,3,2,3,267,8,9,2,4,IoT Development,No,1261215
75.8,72.2,12908,Male,8.76,Tier 2 - Mid Colleges,NIT Calicut,EE,2,2.0,10,4,0,4,3,4,1,187,8,7,4,1,Power Systems,No,1430547
76.4,88.2,21047,Male,8.16,Tier 2 - Mid Colleges,Thapar University,CSE,2,0.9,6,2,2,2,2,3,2,223,3,9,4,3,Machine Learning,No,1324050
86.9,85.5,6600,Other,9.4,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,0,0.0,2,1,1,3,3,2,1,92,5,11,2,4,Machine Learning,No,2150483
78.7,82.3,69174,Other,9.09,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,1,0.5,4,1,1,3,5,3,0,152,5,10,3,1,Embedded Systems,No,904951
83.7,72.7,10901,Female,9.03,Tier 2 - Mid Colleges,NSUT Delhi,EE,1,1.0,4,1,0,3,5,2,2,151,9,11,2,4,Power Systems,No,1208879
86.5,91.5,6802,Male,7.99,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,3,2.0,13,4,3,3,3,1,0,258,8,10,1,2,Power Systems,No,2203830
75.1,81.2,33560,Female,8.17,Tier 2 - Mid Colleges,NSUT Delhi,Other,1,0.3,3,1,3,2,3,2,1,135,6,5,3,2,Core Engineering,No,1257303
85.4,85.3,213508,Female,7.14,Tier 4 - Other,Regional Institute,CSE,1,0.7,6,1,2,1,3,3,1,156,5,9,2,5,Cyber Security,No,555636
88.5,81.8,2689,Other,8.32,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,0,0.0,0,1,1,5,3,4,0,90,3,12,3,1,Data Science,No,2654831
93.2,90.9,19855,Male,8.18,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0.8,2,1,3,4,3,1,2,147,6,8,0,1,Data Science,No,1240229
88.5,89.1,35475,Male,8.76,Tier 2 - Mid Colleges,BIT Mesra,Other,0,0.0,4,1,1,3,3,4,1,92,5,12,0,3,Core Engineering,No,1466208
89.9,93.0,29202,Male,8.34,Tier 2 - Mid Colleges,NSUT Delhi,EE,0,0.0,3,1,1,2,2,1,2,103,6,9,3,2,Power Systems,No,1066433
82.8,90.2,7750,Other,8.27,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,4,2.8,14,5,5,2,1,4,1,292,12,10,5,4,Full Stack,No,2626745
88.3,83.9,19428,Other,6.96,Tier 2 - Mid Colleges,NSUT Delhi,ECE,1,0.6,5,1,1,4,2,2,1,144,4,7,0,0,VLSI Design,No,1337821
81.7,78.9,26763,Other,8.76,Tier 2 - Mid Colleges,DTU Delhi,ME,2,1.6,5,2,1,4,4,3,1,190,7,7,2,3,Thermal Engineering,Yes,1327877
81.4,78.1,45664,Other,8.32,Tier 3 - Private/State,SRM Chennai,CSE,2,1.8,6,3,3,3,3,3,1,228,5,13,2,1,Full Stack,No,950089
89.5,85.9,27467,Other,8.45,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,0.3,5,1,3,2,1,4,0,136,2,11,4,3,VLSI Design,No,1359816
79.5,77.4,39034,Female,8.27,Tier 2 - Mid Colleges,BIT Mesra,ECE,2,0.7,3,1,0,4,3,4,3,207,5,17,7,4,Embedded Systems,No,1407860
89.3,82.0,3030,Female,9.09,Tier 1 - Other IIT/Top NIT,NIT Trichy,Other,0,0.0,1,1,3,4,3,1,2,99,6,11,4,2,Management,No,2333632
86.8,94.7,14107,Female,8.66,Tier 2 - Mid Colleges,Thapar University,ECE,2,1.4,6,2,2,3,3,2,2,217,4,14,2,3,IoT Development,No,1221394
84.5,83.3,10820,Female,9.94,Tier 2 - Mid Colleges,NSUT Delhi,EE,1,0.9,8,2,1,4,5,4,2,152,8,13,1,4,Power Systems,No,1461843
82.9,82.2,10678,Female,8.94,Tier 2 - Mid Colleges,Thapar University,Other,0,0.0,2,1,1,3,4,1,0,103,5,7,3,1,Management,No,1170517
80.8,72.5,3921,Male,9.09,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,3,2.5,4,3,3,3,3,2,0,253,5,9,3,4,Embedded Systems,No,2320227
87.1,73.2,7359,Male,7.71,Tier 1 - Other IIT/Top NIT,NIT Surathkal,Other,2,1.6,2,2,1,3,3,3,1,209,4,14,3,1,Research,No,2350696
83.3,77.5,45316,Male,8.92,Tier 3 - Private/State,KIIT Bhubaneswar,Other,3,0.8,9,2,0,3,3,2,2,244,4,12,2,1,Management,Yes,801344
86.1,78.0,16890,Male,7.54,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,3,2.7,8,4,1,4,4,1,1,278,5,19,2,1,Data Science,No,1207178
77.8,73.6,30566,Other,9.19,Tier 2 - Mid Colleges,Thapar University,Other,2,0.9,6,2,1,2,3,2,1,195,6,12,2,4,Management,Yes,1185129
88.2,82.3,74289,Male,10.35,Tier 3 - Private/State,KIIT Bhubaneswar,EE,1,0.5,5,1,3,4,3,3,1,144,6,13,1,2,Smart Grids,No,938546
85.5,78.1,4662,Male,8.35,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,2,1.0,3,1,3,4,4,3,1,177,7,12,3,4,VLSI Design,No,2513562
77.4,71.0,11911,Male,9.23,Tier 2 - Mid Colleges,NIT Rourkela,Other,1,0.3,4,1,0,4,2,2,1,146,7,16,3,1,Core Engineering,No,1259020
84.6,84.4,31347,Female,9.15,Tier 2 - Mid Colleges,NIT Rourkela,ECE,2,0.3,7,1,2,3,3,3,1,193,13,10,2,1,IoT Development,No,1416274
90.5,92.6,56427,Other,8.99,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,1,0.5,0,1,1,4,3,2,1,159,6,12,1,1,Machine Learning,No,858696
71.6,74.0,23370,Other,7.87,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,0.8,4,1,4,3,4,2,0,120,7,9,3,2,Embedded Systems,No,1358769
77.9,81.0,13252,Other,8.13,Tier 2 - Mid Colleges,NSUT Delhi,ME,3,2.6,8,4,1,3,3,1,2,251,6,12,2,4,Robotics,No,1158754
80.8,78.3,12548,Male,8.21,Tier 2 - Mid Colleges,NSUT Delhi,CSE,0,0.0,2,1,2,2,2,3,0,104,5,3,2,4,Cyber Security,No,1312646
90.3,73.1,163982,Female,8.83,Tier 4 - Other,Regional Institute,Other,3,2.6,3,3,3,1,4,3,2,260,3,18,3,5,Management,No,560877
87.0,78.4,97359,Male,9.52,Tier 3 - Private/State,PES University,ECE,1,0.1,4,1,3,3,3,3,0,138,4,18,1,3,VLSI Design,Yes,921026
87.7,80.6,94442,Other,8.2,Tier 3 - Private/State,Manipal Institute,ME,3,1.9,5,2,5,3,3,1,4,251,5,16,2,0,Robotics,Yes,870191
93.6,67.4,16209,Other,8.33,Tier 2 - Mid Colleges,Thapar University,ECE,0,0.0,5,1,2,3,4,3,0,120,10,4,0,3,Embedded Systems,Yes,1390236
82.8,89.6,19969,Female,7.97,Tier 2 - Mid Colleges,NIT Calicut,EE,2,1.3,6,2,1,3,3,3,2,210,4,10,3,2,Power Systems,No,1342942
90.9,83.2,48256,Other,8.37,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,0,0.0,6,1,0,2,2,3,1,100,2,16,4,6,Machine Learning,No,821451
83.8,81.1,12499,Other,7.36,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,0.9,2,1,1,2,2,2,1,187,8,22,1,1,Embedded Systems,No,1149995
91.7,87.2,25698,Female,7.94,Tier 2 - Mid Colleges,DTU Delhi,CSE,1,1.0,6,2,0,3,2,2,1,138,5,13,2,4,Cyber Security,No,1157428
87.6,86.1,10963,Male,7.88,Tier 2 - Mid Colleges,Thapar University,CSE,0,0.0,1,1,1,3,3,1,0,109,7,9,3,0,Data Science,No,1166718
76.6,84.8,139713,Female,8.65,Tier 4 - Other,Private Engineering College,ME,1,0.4,1,1,0,3,4,2,3,168,8,14,2,4,Thermal Engineering,No,555362
80.7,84.6,5762,Other,8.57,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,4,3.4,4,4,3,3,4,2,3,317,11,12,4,0,Embedded Systems,No,2302062
84.0,92.3,20765,Female,8.23,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0.7,2,1,0,1,3,3,1,153,4,12,1,8,Full Stack,Yes,1175821
80.1,86.2,64730,Other,8.36,Tier 3 - Private/State,SRM Chennai,EE,2,1.9,5,2,1,3,3,3,5,183,9,14,3,2,Smart Grids,No,847440
88.4,87.6,26870,Male,9.06,Tier 2 - Mid Colleges,BIT Mesra,EE,0,0.0,3,1,1,3,4,2,1,109,3,18,2,2,Power Systems,No,1205673
91.2,75.5,8524,Other,7.2,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,2,1.8,10,3,3,3,4,3,1,187,3,15,6,2,IoT Development,No,2359796
80.2,72.5,15860,Female,9.47,Tier 2 - Mid Colleges,NIT Calicut,ME,0,0.0,2,1,0,2,4,3,0,112,11,12,3,4,Automotive,No,1276736
84.5,85.8,4334,Female,6.75,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0.0,4,1,1,3,4,3,1,103,5,14,1,1,Machine Learning,No,2391152
87.8,71.4,72039,Other,8.82,Tier 3 - Private/State,VIT Vellore,ECE,0,0.0,4,1,0,4,3,1,2,117,2,11,1,0,Embedded Systems,No,800807
90.1,71.9,75764,Male,8.4,Tier 3 - Private/State,VIT Vellore,CSE,2,1.9,8,3,2,2,3,3,0,203,5,9,2,5,Full Stack,No,841264
87.5,70.5,18690,Male,8.57,Tier 2 - Mid Colleges,NSUT Delhi,CSE,2,1.0,9,2,1,3,2,3,1,201,11,11,4,4,Machine Learning,Yes,1278798
93.3,95.1,41397,Female,7.64,Tier 3 - Private/State,Manipal Institute,CSE,2,1.8,6,3,3,3,3,1,0,199,4,18,6,4,Full Stack,No,827558
84.0,82.6,24679,Female,9.56,Tier 2 - Mid Colleges,NIT Calicut,ME,1,0.9,2,1,1,4,3,2,0,128,8,13,1,2,Robotics,No,1335734
88.6,81.8,11102,Other,7.86,Tier 2 - Mid Colleges,DTU Delhi,CSE,3,1.4,4,2,0,3,5,4,2,231,8,9,3,3,Full Stack,No,1384707
83.0,74.8,116641,Female,6.94,Tier 4 - Other,Private Engineering College,ECE,0,0.0,5,1,3,3,4,2,0,102,5,8,2,2,IoT Development,No,602432
84.4,75.2,2744,Other,7.19,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,EE,0,0.0,5,1,2,3,3,3,1,103,3,7,2,3,Power Systems,No,2460805
89.5,88.8,31111,Female,7.6,Tier 2 - Mid Colleges,NSUT Delhi,CSE,1,0.5,7,1,2,3,3,4,1,162,7,14,2,3,Machine Learning,No,1413839
84.6,69.1,10121,Male,6.48,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,1.1,6,2,3,2,3,2,3,190,5,13,2,2,Data Science,No,1297342
85.6,85.6,31785,Female,9.76,Tier 2 - Mid Colleges,DTU Delhi,Other,1,0.9,3,1,2,4,3,4,1,122,7,13,1,2,Core Engineering,Yes,1477818
86.3,65.4,25822,Female,8.86,Tier 2 - Mid Colleges,NSUT Delhi,ME,0,0.0,6,1,0,4,3,3,0,105,6,13,0,1,Thermal Engineering,Yes,1413768
80.1,80.1,18888,Male,8.87,Tier 2 - Mid Colleges,Thapar University,CSE,2,1.5,6,2,1,3,2,3,3,180,5,12,2,2,Cyber Security,No,1367243
87.9,90.4,16116,Male,9.26,Tier 2 - Mid Colleges,BIT Mesra,EE,0,0.0,2,1,1,4,2,3,0,79,0,11,3,2,Smart Grids,No,1445144
93.8,79.3,4199,Other,7.89,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,3,2.3,2,2,2,2,3,1,1,257,6,17,1,5,IoT Development,No,2061305
90.7,87.7,17821,Other,9.23,Tier 2 - Mid Colleges,NIT Calicut,CSE,2,0.9,6,2,1,3,2,3,3,205,7,10,2,2,Cyber Security,No,1301886
84.7,79.5,57411,Other,8.11,Tier 3 - Private/State,Jadavpur University,CSE,0,0.0,5,1,1,2,3,3,2,102,5,3,5,1,Full Stack,No,825079
