10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
87.6,83.5,54500,Female,8.49,Tier 3 - Private/State,KIIT Bhubaneswar,EE,3,7,7,5,3,3,4,1,4,250,8,11,6,3,Smart Grids,No,1422628
85.7,84.6,23706,Female,8.88,Tier 2 - Mid Colleges,NIT Rourkela,CSE,3,3,6,4,2,3,3,2,4,245,4,9,3,2,Full Stack,No,2528219
80.4,98.0,12423,Other,8.3,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,0,2,1,4,3,3,2,0,159,4,12,3,1,Machine Learning,No,2581780
89.3,82.5,4804,Female,8.29,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,0,0,1,1,2,3,4,4,2,94,2,17,2,3,Data Science,No,3821463
82.8,88.9,33903,Female,8.36,Tier 2 - Mid Colleges,NIT Calicut,Other,1,0,3,1,2,2,3,1,0,142,6,9,2,1,Research,No,1560840
70.3,75.9,10499,Male,7.23,Tier 2 - Mid Colleges,IIIT Bangalore,ME,1,0,0,1,3,3,3,4,1,149,4,15,4,2,Automotive,No,1888581
85.1,72.0,22575,Male,8.11,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0,1,1,0,3,5,2,1,155,0,13,4,1,Data Science,No,2366268
72.8,70.0,11706,Other,7.62,Tier 2 - Mid Colleges,NIT Calicut,CSE,3,3,6,4,1,3,3,2,1,254,8,10,0,4,Cyber Security,No,2411748
78.9,81.7,83895,Female,8.35,Tier 3 - Private/State,SRM Chennai,ME,1,0,4,1,1,2,2,1,1,148,5,15,2,3,Automotive,No,1129338
90.5,72.5,3067,Female,7.84,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,1,1,5,2,0,1,5,4,3,155,8,12,0,1,Full Stack,No,3376161
90.6,86.6,22295,Male,7.79,Tier 2 - Mid Colleges,NIT Calicut,CSE,3,3,3,3,2,2,1,3,1,231,7,8,7,4,Full Stack,No,2418483
90.3,77.6,11939,Other,8.56,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,0,5,1,4,3,4,1,5,185,9,10,1,2,IoT Development,No,2022435
80.3,81.5,4950,Other,8.57,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,2,4,5,5,1,3,4,2,2,180,10,7,5,1,Cyber Security,No,3847545
91.6,78.0,66770,Male,8.4,Tier 3 - Private/State,Jadavpur University,CSE,3,0,6,1,3,3,4,2,1,256,5,14,5,6,Full Stack,No,1517107
80.8,85.5,107620,Female,8.65,Tier 4 - Other,Community College,CSE,0,0,1,1,0,3,3,2,0,109,3,7,0,2,Machine Learning,Yes,1107063
87.3,82.8,7895,Male,8.28,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,3,3,6,4,2,3,5,1,2,238,6,10,3,4,Power Systems,Yes,3378494
74.9,87.2,37698,Male,10.0,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,1,7,2,2,3,3,2,0,156,3,10,2,0,Machine Learning,No,2737082
89.1,78.4,15073,Other,10.0,Tier 2 - Mid Colleges,DTU Delhi,ECE,0,0,1,1,0,5,2,2,1,100,4,5,1,1,IoT Development,No,2031840
84.8,73.9,80730,Female,7.91,Tier 3 - Private/State,SRM Chennai,ECE,1,0,9,1,0,3,3,1,1,145,7,10,5,5,IoT Development,No,1265193
81.4,75.0,96237,Female,7.46,Tier 3 - Private/State,Manipal Institute,CSE,0,0,1,1,3,4,3,2,1,93,5,10,4,7,Machine Learning,No,1735542
78.8,81.7,18255,Female,7.85,Tier 2 - Mid Colleges,Thapar University,CSE,2,1,5,2,4,4,3,1,1,200,8,10,3,6,Machine Learning,No,2552604
95.1,77.1,167194,Female,9.17,Tier 4 - Other,Regional Institute,ME,3,4,4,4,3,4,2,1,2,254,7,7,5,3,Robotics,No,827629
83.1,93.2,12247,Other,9.05,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1,5,2,1,3,3,1,1,196,7,6,3,0,Embedded Systems,No,2001717
89.2,92.4,7887,Other,9.27,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,2,4,2,3,2,4,3,1,192,7,15,4,2,Machine Learning,No,4118114
83.1,81.1,61396,Male,8.49,Tier 3 - Private/State,Manipal Institute,CSE,2,1,3,1,2,3,2,4,1,202,8,15,1,2,Machine Learning,No,1885119
81.0,88.6,29429,Female,9.29,Tier 2 - Mid Colleges,Thapar University,CSE,3,4,3,4,6,2,4,3,1,236,8,17,3,2,Machine Learning,Yes,3419719
93.7,87.8,136686,Male,8.9,Tier 4 - Other,Local State College,Other,1,1,4,1,0,4,4,3,1,166,10,9,0,1,Core Engineering,No,730040
86.9,87.7,36089,Other,8.87,Tier 2 - Mid Colleges,DTU Delhi,Other,1,0,4,1,0,3,4,4,3,127,4,12,1,0,Research,No,1793296
77.5,85.6,30561,Other,8.59,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,0,1,1,5,3,3,3,0,154,8,12,0,2,Embedded Systems,No,2256251
92.0,74.7,5104,Female,9.59,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ME,2,0,3,1,3,2,3,3,2,206,2,6,4,2,Thermal Engineering,No,2738858
88.9,79.9,19256,Male,9.5,Tier 2 - Mid Colleges,NIT Calicut,ME,0,0,0,1,0,3,3,3,0,104,4,11,3,2,Robotics,No,1684710
83.2,89.3,21857,Female,8.21,Tier 2 - Mid Colleges,NIT Rourkela,EE,0,0,4,1,1,3,2,3,0,98,8,7,2,2,Power Systems,No,1727509
85.9,82.8,54853,Female,9.24,Tier 3 - Private/State,VIT Vellore,EE,0,0,4,1,3,2,2,3,1,103,8,12,0,1,Renewable Energy,No,1151268
86.0,83.9,4550,Female,9.01,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,1,4,1,0,2,3,1,2,149,3,5,0,3,VLSI Design,Yes,3761924
91.6,79.8,27789,Other,9.17,Tier 2 - Mid Colleges,NIT Rourkela,EE,2,1,4,1,4,3,3,2,1,188,8,12,3,2,Renewable Energy,No,1733220
87.6,78.8,11628,Female,9.13,Tier 2 - Mid Colleges,NSUT Delhi,ECE,1,0,4,1,1,3,4,2,2,155,3,9,4,5,IoT Development,No,1993104
81.2,88.8,11509,Other,8.51,Tier 2 - Mid Colleges,BIT Mesra,ME,1,0,5,1,0,3,3,2,2,154,5,7,3,1,Thermal Engineering,No,1690615
81.9,81.2,37488,Female,7.91,Tier 2 - Mid Colleges,Thapar University,CSE,2,2,5,3,1,2,4,3,1,201,4,12,4,4,Machine Learning,No,2749500
94.6,78.0,77728,Other,8.46,Tier 3 - Private/State,VIT Vellore,EE,4,2,5,3,0,2,3,3,3,277,6,13,3,2,Smart Grids,No,1228683
85.8,88.3,34251,Other,9.01,Tier 2 - Mid Colleges,Thapar University,Other,1,1,5,2,1,3,2,1,0,152,5,13,2,3,Core Engineering,No,1754310
81.3,84.2,34952,Male,8.53,Tier 2 - Mid Colleges,IIIT Bangalore,ME,0,0,2,1,0,4,3,3,1,101,3,11,0,2,Automotive,Yes,1984256
83.3,78.2,34812,Female,9.39,Tier 2 - Mid Colleges,NIT Rourkela,Other,2,3,3,3,1,3,4,3,0,193,5,15,1,0,Management,No,1937400
88.4,72.0,133007,Other,7.47,Tier 4 - Other,Community College,Other,6,3,9,4,4,3,3,4,0,436,5,17,4,5,Core Engineering,No,862291
86.6,80.5,14452,Other,8.16,Tier 2 - Mid Colleges,NIT Rourkela,CSE,0,0,2,1,2,3,3,2,1,102,4,8,0,1,Full Stack,No,2185255
89.8,74.3,7438,Other,9.15,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ME,1,1,2,1,1,3,2,1,0,137,3,10,1,4,Automotive,Yes,2918903
85.7,89.6,14324,Other,9.82,Tier 2 - Mid Colleges,NIT Calicut,CSE,2,3,2,3,5,3,3,3,1,204,10,21,2,1,Full Stack,No,2594281
84.6,72.6,39564,Female,8.7,Tier 2 - Mid Colleges,Thapar University,CSE,3,3,3,3,3,4,3,2,2,251,11,11,3,0,Machine Learning,No,2731628
84.9,65.4,66326,Female,9.13,Tier 3 - Private/State,Manipal Institute,CSE,1,0,2,1,0,2,3,2,2,145,8,14,2,2,Data Science,No,1617058
92.0,73.8,77797,Other,8.14,Tier 3 - Private/State,PES University,Other,4,1,6,2,3,4,2,2,1,284,8,14,5,1,Management,No,1243883
78.4,76.7,17126,Female,8.58,Tier 2 - Mid Colleges,Thapar University,ECE,1,1,9,2,4,3,3,3,1,152,3,9,1,1,Embedded Systems,No,2364528
84.8,97.6,27674,Other,8.6,Tier 2 - Mid Colleges,NIT Rourkela,Other,3,5,5,5,3,2,4,2,3,243,11,9,4,5,Core Engineering,No,2001636
84.7,84.7,26626,Female,8.32,Tier 2 - Mid Colleges,NIT Calicut,CSE,0,0,1,1,2,3,2,2,0,110,5,16,2,1,Cyber Security,No,2116293
80.8,85.8,32606,Male,9.42,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,0,4,1,1,3,2,3,1,163,3,10,2,1,Data Science,Yes,2704879
80.1,87.9,10791,Male,8.72,Tier 2 - Mid Colleges,DTU Delhi,ECE,0,0,6,1,0,2,3,3,0,88,3,11,2,2,VLSI Design,No,2322543
85.8,77.7,17943,Other,8.14,Tier 2 - Mid Colleges,NIT Rourkela,ME,1,1,6,2,1,3,4,1,2,157,4,9,1,0,Thermal Engineering,No,1667485
88.7,82.5,44410,Male,9.3,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,3,1,6,2,1,3,4,3,3,249,5,9,2,2,Data Science,No,1855218
89.4,73.4,3794,Female,9.53,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,2,4,2,2,2,3,2,2,207,3,10,3,2,Data Science,No,4008286
78.6,76.7,40793,Male,7.29,Tier 3 - Private/State,KIIT Bhubaneswar,ME,1,0,1,1,2,3,4,3,3,145,2,8,3,3,Automotive,No,1213706
82.4,84.1,9402,Other,6.66,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,0,0,6,1,1,3,3,2,0,88,5,9,1,1,Embedded Systems,No,3049705
86.1,78.3,2845,Male,8.81,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,1,0,3,1,3,3,3,3,3,158,5,14,0,5,Cyber Security,No,3716805
83.8,84.2,82722,Male,8.93,Tier 3 - Private/State,PES University,CSE,2,0,1,1,0,1,5,3,1,200,5,11,2,4,Machine Learning,No,1797497
80.9,86.5,15061,Male,10.0,Tier 2 - Mid Colleges,Thapar University,Other,1,1,4,1,1,2,2,2,3,144,5,8,3,2,Core Engineering,No,1708633
91.3,70.6,6135,Other,9.03,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,1,0,4,1,4,4,2,2,1,169,7,9,2,1,IoT Development,No,2958201
83.8,77.3,10690,Male,7.32,Tier 2 - Mid Colleges,NIT Calicut,EE,4,2,6,3,2,2,5,2,0,286,6,16,4,4,Power Systems,No,1941928
91.2,81.5,66208,Male,8.04,Tier 3 - Private/State,Jadavpur University,CSE,1,0,9,1,2,1,4,3,0,163,6,10,1,0,Cyber Security,No,1529045
86.0,78.0,31038,Male,7.94,Tier 2 - Mid Colleges,NIT Calicut,ME,3,1,3,1,1,3,3,2,1,237,11,10,5,6,Automotive,No,1770267
85.9,86.1,138775,Other,7.82,Tier 4 - Other,Local State College,EE,3,1,6,2,5,5,2,4,1,227,5,14,5,2,Power Systems,No,869614
97.0,85.8,30370,Male,8.14,Tier 2 - Mid Colleges,IIIT Bangalore,ME,2,1,5,2,2,3,3,2,1,219,6,13,3,1,Automotive,No,1829176
89.7,89.8,29132,Male,8.3,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,2,1,3,1,1,3,2,3,0,218,3,7,5,4,Embedded Systems,No,2082605
89.5,73.3,5635,Male,9.79,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,2,2,5,3,1,3,1,2,0,166,7,4,3,1,Cyber Security,No,3481077
77.9,84.5,81943,Other,8.79,Tier 3 - Private/State,VIT Vellore,ME,1,0,3,1,4,3,3,5,0,166,9,12,0,3,Robotics,Yes,1422258
91.7,77.8,69458,Female,8.63,Tier 3 - Private/State,SRM Chennai,ECE,2,0,4,1,4,3,2,2,2,203,4,8,2,0,IoT Development,No,1305592
78.3,82.6,5314,Female,9.04,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,2,3,2,3,3,3,4,5,198,8,18,4,3,Full Stack,No,3855841
80.4,97.2,62983,Male,6.04,Tier 3 - Private/State,VIT Vellore,Other,2,0,2,1,2,2,4,4,2,181,10,13,2,4,Research,No,1232703
74.8,77.8,145044,Female,7.65,Tier 4 - Other,Private Engineering College,Other,2,2,4,2,2,4,4,4,2,213,5,9,5,5,Core Engineering,No,827980
85.9,81.3,7607,Female,8.75,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,1,0,2,1,1,4,3,3,1,172,7,10,2,2,IoT Development,No,3246829
82.5,91.2,4505,Female,8.78,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,0,0,4,1,0,3,3,1,1,103,5,9,3,0,Embedded Systems,No,3009657
77.2,80.0,13796,Male,9.04,Tier 2 - Mid Colleges,NIT Rourkela,CSE,1,1,3,1,1,2,3,2,1,135,13,7,0,3,Full Stack,No,2263387
86.5,88.4,22537,Female,8.7,Tier 2 - Mid Colleges,Thapar University,ME,1,1,2,1,4,4,1,2,2,154,5,4,5,2,Robotics,Yes,1925715
79.1,72.9,35448,Male,8.09,Tier 2 - Mid Colleges,DTU Delhi,ME,1,1,2,1,0,3,4,4,1,163,5,9,6,0,Robotics,No,1819361
87.1,87.0,5476,Other,7.38,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,5,8,7,5,4,5,3,3,3,358,6,14,2,4,Renewable Energy,No,3428213
88.5,76.4,22578,Male,8.73,Tier 2 - Mid Colleges,Thapar University,Other,0,0,4,1,1,3,3,1,1,89,7,6,0,2,Core Engineering,Yes,1928090
82.4,72.5,38844,Female,7.93,Tier 2 - Mid Colleges,DTU Delhi,Other,5,1,7,2,5,3,4,1,0,385,11,15,8,0,Management,No,1916819
84.6,70.2,50644,Male,6.36,Tier 3 - Private/State,Jadavpur University,Other,1,1,4,1,2,3,2,1,1,149,9,13,0,1,Core Engineering,No,1057709
82.7,69.2,1821,Other,6.64,Tier 1 - Top IIT,IIT Bombay,CSE,0,0,3,1,0,3,2,1,0,130,6,10,1,2,Data Science,No,5088587
93.0,83.9,4047,Other,9.79,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,3,2,3,2,1,4,2,4,2,260,3,12,3,4,Smart Grids,No,2989034
80.6,84.6,2729,Other,8.26,Tier 1 - Other IIT/Top NIT,IIT Roorkee,Other,1,0,2,1,3,3,2,3,0,154,3,16,4,4,Management,No,2550821
81.5,61.3,3917,Male,8.24,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,0,2,1,0,4,3,3,2,139,1,12,0,1,VLSI Design,No,3471042
79.9,76.2,15922,Male,8.41,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,1,4,1,1,3,2,4,2,196,2,13,1,5,Cyber Security,No,2455571
97.2,73.8,48444,Female,9.64,Tier 3 - Private/State,SRM Chennai,ME,1,2,7,3,3,3,2,2,1,155,3,6,3,3,Robotics,No,1243882
92.9,86.1,18482,Male,8.08,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1,2,1,3,2,3,3,3,198,8,5,2,2,Management,No,1849133
82.4,79.3,11470,Male,7.72,Tier 2 - Mid Colleges,NIT Calicut,EE,0,0,4,1,0,4,2,3,1,83,3,8,2,0,Power Systems,No,1781743
85.6,81.9,36262,Female,8.39,Tier 2 - Mid Colleges,Thapar University,Other,4,3,1,3,6,2,2,2,4,309,8,13,1,1,Core Engineering,No,1990886
85.0,79.4,14500,Male,8.21,Tier 2 - Mid Colleges,NSUT Delhi,ME,2,1,2,1,7,4,4,3,4,223,5,7,1,4,Thermal Engineering,No,1991747
77.3,73.9,132098,Other,8.11,Tier 4 - Other,Local State College,ECE,2,1,6,2,2,3,2,3,2,202,7,16,5,1,VLSI Design,No,996762
75.9,85.3,107472,Other,8.81,Tier 4 - Other,Community College,ME,1,0,9,1,1,2,4,1,1,164,8,9,2,5,Automotive,Yes,767498
90.2,72.8,37204,Other,8.14,Tier 2 - Mid Colleges,IIIT Bangalore,ME,2,1,5,2,3,3,3,2,1,198,9,17,1,5,Thermal Engineering,No,1807085
85.2,81.4,22738,Male,8.5,Tier 2 - Mid Colleges,Thapar University,EE,0,0,4,1,0,1,2,2,1,121,6,6,2,0,Renewable Energy,No,1664867
83.8,76.4,184003,Female,9.27,Tier 4 - Other,Private Engineering College,Other,1,0,2,1,0,3,2,3,1,126,2,11,0,4,Management,No,724946
76.2,72.7,36891,Other,8.76,Tier 2 - Mid Colleges,NSUT Delhi,CSE,3,3,3,3,4,3,4,1,2,246,9,13,5,1,Full Stack,No,2365323
86.6,85.2,4484,Female,7.88,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,3,4,5,5,7,3,3,2,3,225,5,11,4,4,Smart Grids,Yes,3496757
87.0,74.1,8598,Male,8.08,Tier 1 - Other IIT/Top NIT,NIT Warangal,ME,0,0,1,1,4,4,3,1,0,94,7,11,0,1,Thermal Engineering,No,2399209
83.0,82.5,9230,Other,7.7,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,2,2,2,2,3,2,4,3,190,7,8,4,1,Full Stack,Yes,3996787
85.4,90.8,45846,Female,9.34,Tier 3 - Private/State,KIIT Bhubaneswar,Other,1,1,1,1,2,3,3,5,0,145,11,11,4,1,Core Engineering,No,1311313
83.4,76.5,67933,Male,8.81,Tier 3 - Private/State,Manipal Institute,CSE,3,1,8,2,1,3,3,2,2,254,7,19,1,4,Data Science,No,1738587
84.2,72.9,15061,Other,9.63,Tier 2 - Mid Colleges,NSUT Delhi,Other,1,0,2,1,2,4,1,3,3,136,5,10,6,4,Research,No,1831159
86.8,74.5,11068,Male,8.01,Tier 2 - Mid Colleges,NSUT Delhi,Other,3,2,6,3,2,2,2,2,3,278,14,18,4,2,Management,No,1901739
80.9,90.4,5179,Female,9.85,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,2,1,6,2,2,4,2,2,0,196,3,9,4,1,Machine Learning,Yes,4291956
76.5,90.3,28895,Male,8.61,Tier 2 - Mid Colleges,NIT Rourkela,CSE,0,0,2,1,0,3,3,3,1,85,6,12,0,0,Machine Learning,No,2543306
96.0,80.6,22236,Female,8.74,Tier 2 - Mid Colleges,IIIT Bangalore,ME,2,0,2,1,2,4,2,1,2,207,7,6,4,2,Robotics,No,1772118
85.4,80.4,19777,Female,7.95,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,0,7,1,2,2,2,1,0,142,7,17,3,3,IoT Development,No,1978694
81.6,89.3,42115,Other,8.24,Tier 3 - Private/State,VIT Vellore,EE,0,0,0,1,1,3,2,2,0,97,6,16,2,4,Smart Grids,No,1079751
84.1,79.2,1934,Male,9.12,Tier 1 - Top IIT,IIT Madras,CSE,2,4,6,5,4,2,2,3,2,220,6,11,2,1,Cyber Security,Yes,7225499
82.5,75.2,22477,Female,8.21,Tier 2 - Mid Colleges,Thapar University,CSE,2,2,4,2,2,3,3,4,0,195,7,13,1,1,Machine Learning,No,2752791
83.9,84.7,143337,Male,9.76,Tier 4 - Other,Local State College,CSE,1,1,3,1,1,3,2,3,1,153,4,9,0,3,Data Science,No,1004612
87.2,80.0,52592,Other,7.32,Tier 3 - Private/State,PES University,CSE,2,4,2,4,3,3,3,3,0,216,8,7,5,1,Machine Learning,No,1917272
91.8,71.4,6316,Other,9.04,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,Other,1,1,3,1,1,2,2,3,2,158,6,13,0,0,Management,No,2579198
79.0,99.8,6156,Male,9.64,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ME,2,2,7,3,1,2,3,2,3,202,8,20,0,1,Thermal Engineering,No,2747885
90.1,80.1,6153,Female,8.05,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,EE,3,2,4,2,4,5,4,2,2,257,12,9,1,2,Smart Grids,No,2998597
83.2,73.1,89136,Male,9.21,Tier 3 - Private/State,VIT Vellore,CSE,2,3,4,3,2,3,2,1,2,204,10,9,3,5,Full Stack,No,1492857
90.2,91.7,72127,Other,9.64,Tier 3 - Private/State,SRM Chennai,EE,1,1,2,1,0,2,2,2,1,154,3,7,1,3,Smart Grids,Yes,1260949
80.0,71.8,14804,Male,10.0,Tier 2 - Mid Colleges,NIT Rourkela,CSE,4,3,5,4,2,4,4,1,4,287,6,13,2,3,Full Stack,Yes,2641268
83.4,85.6,83299,Male,9.75,Tier 3 - Private/State,VIT Vellore,EE,1,0,2,1,2,4,3,3,2,170,11,17,1,4,Renewable Energy,No,1225354
86.0,65.5,250000,Female,9.65,Tier 4 - Other,Local State College,CSE,0,0,0,1,0,4,2,3,1,113,7,12,2,3,Machine Learning,No,1108482
81.1,84.4,46853,Male,8.68,Tier 3 - Private/State,PES University,ME,2,2,3,2,2,3,4,3,1,201,7,13,6,4,Automotive,No,1320346
78.2,84.1,31756,Male,7.53,Tier 2 - Mid Colleges,NIT Calicut,CSE,2,1,2,1,1,4,3,1,2,226,3,11,3,3,Data Science,No,2378652
78.2,84.2,20204,Female,7.77,Tier 2 - Mid Colleges,DTU Delhi,CSE,0,0,7,1,1,3,4,1,1,111,3,13,1,1,Cyber Security,No,2171454
89.6,87.4,16330,Other,8.95,Tier 2 - Mid Colleges,DTU Delhi,ME,0,0,5,1,0,2,3,2,0,113,8,10,0,0,Robotics,No,1619345
86.4,77.9,17253,Female,7.81,Tier 2 - Mid Colleges,DTU Delhi,CSE,5,2,7,3,2,3,2,3,2,355,2,15,3,3,Cyber Security,No,2539429
81.9,80.6,17053,Female,8.13,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,1,4,1,2,2,3,4,3,193,7,12,5,2,Cyber Security,No,2338771
75.6,79.1,19059,Male,9.33,Tier 2 - Mid Colleges,NIT Rourkela,ME,1,1,5,2,1,3,3,3,0,141,7,17,2,3,Thermal Engineering,No,1791924
87.6,77.4,12741,Male,8.85,Tier 2 - Mid Colleges,NIT Rourkela,ME,0,0,3,1,0,2,4,4,0,81,8,9,4,1,Robotics,No,1825272
91.2,83.8,3071,Other,9.5,Tier 1 - Other IIT/Top NIT,NIT Trichy,ME,2,1,4,1,2,4,2,2,0,215,7,10,3,2,Automotive,No,2699448
85.6,71.9,42387,Other,7.9,Tier 3 - Private/State,VIT Vellore,CSE,2,2,4,2,2,4,3,2,1,203,10,12,1,1,Cyber Security,No,1553555
69.9,84.1,48330,Other,8.28,Tier 3 - Private/State,SRM Chennai,EE,3,2,6,3,0,4,4,4,0,238,7,21,4,4,Renewable Energy,No,1341919
92.3,81.3,15804,Female,8.37,Tier 2 - Mid Colleges,Thapar University,ECE,1,1,10,3,4,2,3,2,2,184,6,13,0,4,VLSI Design,No,2593767
89.0,67.6,64761,Other,9.44,Tier 3 - Private/State,Jadavpur University,ME,1,1,3,1,0,3,3,2,3,171,5,9,5,0,Thermal Engineering,No,1118188
90.2,79.7,23188,Other,7.37,Tier 2 - Mid Colleges,BIT Mesra,ME,0,0,5,1,0,4,4,1,0,100,2,15,3,2,Thermal Engineering,No,1602094
76.6,79.7,53949,Male,8.3,Tier 3 - Private/State,VIT Vellore,Other,0,0,3,1,3,3,3,4,1,109,2,9,3,2,Management,No,1226912
81.5,81.5,46005,Male,9.19,Tier 3 - Private/State,Jadavpur University,CSE,2,1,2,1,1,4,4,2,0,202,9,8,5,4,Full Stack,No,1559775
89.1,74.1,12444,Female,8.62,Tier 2 - Mid Colleges,NIT Calicut,ECE,4,1,4,1,1,3,2,2,0,302,8,14,5,5,IoT Development,No,2169143
87.1,88.1,59622,Other,8.84,Tier 3 - Private/State,VIT Vellore,ME,2,0,2,1,5,3,3,2,2,226,9,10,6,1,Robotics,Yes,1308553
77.9,83.2,56213,Male,7.92,Tier 3 - Private/State,SRM Chennai,Other,1,1,4,1,2,2,4,3,2,135,8,12,5,4,Core Engineering,No,1236578
80.4,78.4,30656,Female,8.53,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,1,2,1,0,3,3,2,0,159,5,13,1,4,Embedded Systems,No,2117005
77.4,76.3,16617,Other,9.83,Tier 2 - Mid Colleges,DTU Delhi,Other,6,6,5,5,5,3,3,1,1,355,11,18,2,8,Core Engineering,No,2150635
85.9,70.5,128332,Male,6.94,Tier 4 - Other,Private Engineering College,ME,2,3,4,3,1,3,3,3,1,203,5,6,0,2,Automotive,No,801870
76.0,95.0,158905,Male,7.79,Tier 4 - Other,Private Engineering College,CSE,1,0,3,1,1,2,3,1,0,142,5,11,1,1,Machine Learning,No,967846
82.9,70.0,4500,Other,8.86,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,2,0,3,1,1,1,3,3,3,215,4,10,2,1,Data Science,No,3710459
80.4,81.7,16064,Female,8.98,Tier 2 - Mid Colleges,Thapar University,Other,2,0,5,1,1,2,2,2,2,197,5,13,1,6,Management,No,1811584
88.7,80.6,6877,Male,8.44,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,1,1,2,1,2,4,2,3,1,135,8,9,0,2,Embedded Systems,No,3154621
77.6,80.1,20943,Other,7.55,Tier 2 - Mid Colleges,NIT Rourkela,ECE,1,3,5,4,5,4,4,3,2,147,5,12,1,1,IoT Development,Yes,2672913
88.4,78.5,14435,Female,7.66,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,1,3,1,1,3,3,2,2,219,5,16,2,2,Embedded Systems,No,2052608
81.9,77.9,6167,Female,9.49,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,2,1,5,2,2,3,4,3,2,192,1,11,1,1,Cyber Security,No,3582756
84.9,87.0,9455,Female,8.37,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,0,0,3,1,2,4,2,2,1,97,8,7,1,3,Data Science,No,3674397
88.6,75.7,19795,Other,8.21,Tier 2 - Mid Colleges,NIT Rourkela,ECE,2,2,5,3,2,4,2,3,1,189,5,11,5,5,IoT Development,Yes,2398423
90.4,71.6,5737,Female,7.03,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,3,1,1,1,5,3,4,2,1,228,9,16,0,2,Robotics,No,2791543
87.0,85.4,198234,Female,9.36,Tier 4 - Other,Community College,EE,2,2,4,2,2,2,4,4,2,197,10,19,2,1,Renewable Energy,No,852853
77.6,71.3,41412,Male,7.94,Tier 3 - Private/State,Manipal Institute,ME,3,2,3,2,1,4,3,2,1,256,11,11,3,1,Robotics,No,1196873
78.4,79.7,250000,Other,6.85,Tier 4 - Other,Private Engineering College,Other,0,0,4,1,1,3,4,1,0,88,1,11,1,2,Management,No,678178
79.6,73.7,18684,Male,9.26,Tier 2 - Mid Colleges,DTU Delhi,EE,3,3,3,3,2,3,5,3,1,277,3,12,3,2,Renewable Energy,No,2006605
81.8,89.5,20460,Other,9.07,Tier 2 - Mid Colleges,DTU Delhi,CSE,0,0,4,1,0,3,3,3,0,83,7,9,0,2,Data Science,No,2572507
88.4,72.2,37336,Male,9.42,Tier 2 - Mid Colleges,DTU Delhi,CSE,2,1,5,2,1,3,3,3,1,205,11,16,2,5,Machine Learning,Yes,2977352
78.3,73.9,33072,Male,7.37,Tier 2 - Mid Colleges,NIT Rourkela,ME,7,1,5,2,8,4,2,4,2,455,13,18,3,5,Robotics,No,2209109
